ar.L1.y,ar.L2.y,ma.L1.y,ma.L2.y,is_anomaly,window_label
0.017913696851053817,0.9817905131228728,1.7615512272839449,0.7712690524440523,0,59800-60199
0.027191852608402733,0.9727829583463948,1.75784315816092,0.7646667099810304,0,60000-60399
0.6826431260762833,0.31711541613215627,1.3675191855239,0.6280773339784933,0,60200-60599
0.006195706518077104,0.993780395525884,1.75628180930967,0.7862713272687436,0,60400-60799
0.007033766087819915,0.9929420950028558,1.8158063885005191,0.81719039206635,0,60600-60999
0.0033340004641968513,0.9966605162032893,1.8328386963500805,0.8420967073800767,0,60800-61199
0.007564303557005658,0.9924001945876042,1.7493729186709812,0.7495730707597232,0,61000-61399
0.0027659627363887385,0.997219143222355,1.7108836465681145,0.7116984344284315,0,61200-61599
0.021640302558818436,0.9782296185995369,1.8023335883823648,0.8059019664046693,0,61400-61799
0.01695137921122125,0.9827951327722032,1.8518606293332507,0.8520841838878237,0,61600-61999
0.003455290149586343,0.996538780595955,1.799839008915284,0.8032199867750618,0,61800-62199
0.0033963761326494257,0.9964775473883014,1.7312950411075327,0.7384370878792901,0,62000-62399
0.7465832837431043,0.2531902506806652,1.2004942376101324,0.5280722240365746,0,62200-62599
0.0026121057478372123,0.9973814773010338,1.7901682689606386,0.7909556308740023,0,62400-62799
0.5885644051456792,0.4112114245845901,1.4084809375750058,0.596239414978881,0,62600-62999
0.659766857391491,0.3400085192380666,1.3188840849594325,0.5485456764057216,0,62800-63199
0.005809783797247947,0.9941670477518257,1.7998255057433945,0.8415581908558039,0,63000-63399
0.015001395332536749,0.9849054658437219,1.8239233695760437,0.8242109252791006,0,63200-63599
0.002354031287163272,0.9976279020124539,1.7929305528895658,0.7936423438952691,0,63400-63799
0.8765539267364889,0.12335043487191161,1.1539548945760252,0.4671218638706007,0,63600-63999
8.91668523566036e-05,0.9999108076709471,1.747724105333278,0.7827431292456161,0,63800-64199
0.7447334362489322,0.25500088770507007,0.9589814414400013,0.4910895763856088,0,64000-64399
0.7793283515070755,0.22042035867346146,0.9152644807506927,0.47540865463738224,0,64200-64599
0.6367276223435495,0.36303001644030963,1.336820777461455,0.5672543062281247,0,64400-64799
0.03396213295189021,0.9657727269540498,1.7207019006681805,0.7307434490142699,0,64600-64999
0.011011520454782375,0.9889217998600833,1.815876585021599,0.8197481510720476,0,64800-65199
0.009067146103168056,0.9908653586360305,1.7078791445995336,0.7083921124490585,0,65000-65399
0.7224477795498574,0.27734544283173956,1.1660367215846819,0.4181370117568132,0,65200-65599
0.9093439817101991,0.0904459917175817,1.3050657449822183,0.5248284471192028,0,65400-65799
0.0029354591169993283,0.9970189306937075,1.8296540300344475,0.8353019007985352,0,65600-65999
0.007627353346298271,0.9922444980772158,1.7746118597225924,0.776591785442576,0,65800-66199
0.6634918130358414,0.3362887267194913,1.3036991457516065,0.5001844130241344,0,66000-66399
0.7080346691913857,0.2917401420285628,1.2886613017039175,0.49637862870059823,0,66200-66599
0.022742828672948745,0.9769772395763409,1.8003298230993097,0.8010703657325287,0,66400-66799
0.7569598134792799,0.24281372799151718,1.272390133142499,0.5304376532355319,0,66600-66999
0.8074446816498143,0.19234959555550837,1.202562232374559,0.4951780449404864,0,66800-67199
0.8184869334159308,0.1813055374109265,0.9951382383919285,0.5248821278801035,0,67000-67399
0.7873834315464574,0.2123923552533166,1.0094960265875852,0.4964093222543621,0,67200-67599
0.01385801313113355,0.986109508394807,1.7931407396097083,0.8070480686812211,0,67400-67799
0.6808532171817273,0.3189015986523899,1.2930044760892063,0.523655165588182,0,67600-67999
0.028633456866025142,0.9711087944595793,1.74743917550204,0.7558904578619083,0,67800-68199
0.004952847911419922,0.9950458740475755,1.746263617158265,0.7462672920370474,0,68000-68399
0.7981000662905346,0.20169415767146665,1.2871078353105456,0.5600213461282193,0,68200-68599
0.707356532631017,0.29237656649911414,1.1398888081353615,0.49845359037302944,0,68400-68799
0.7792729378321535,0.22044896136778697,1.063463357683604,0.47782604339552304,0,68600-68999
0.8171468187993228,0.18262657340160296,1.2097799532150328,0.4787659048237096,0,68800-69199
0.6996350324618181,0.3001209629071808,1.2890793992128513,0.5055906788414392,0,69000-69399
0.732236861099185,0.26752281129930755,1.3694617551359487,0.5913367041517078,0,69200-69599
0.7637456271125913,0.23602830061039148,1.3142456905007311,0.6120972580873727,0,69400-69799
0.90489685505697,0.09498138783068819,1.1702025525577002,0.5341512604557207,0,69600-69999
0.018360019260410976,0.9815764275204495,1.7382673763384844,0.738269497976372,0,69800-70199
0.010573491723022355,0.9893686816292566,1.8221929807792425,0.8227641765894558,0,70000-70399
0.010177314306145546,0.989774747087954,1.7334903317195964,0.7384038620923657,0,70200-70599
0.5578933378331641,0.4418557965399967,1.431515053854488,0.6393828689263538,0,70400-70799
0.7140161151132356,0.2857253828222633,1.3203760962066573,0.5738303809627469,0,70600-70999
0.7355858237027499,0.26418812244635065,1.226701550267874,0.43673102267847763,0,70800-71199
0.7455108863197577,0.25427373929156555,1.246097504778954,0.4625989019993983,0,71000-71399
0.00489688527185006,0.9950802756988669,1.7850107969335012,0.8251245928095714,0,71200-71599
0.651854384602607,0.34788818353877254,1.0642963002941561,0.4846192741716619,0,71400-71799
0.029275881170952922,0.9704314898255082,1.3157595743160382,0.34297526395751776,0,71600-71999
0.023990577695781834,0.9758180399107306,1.1125715747568679,0.13385060676042834,0,71800-72199
0.48913772796022825,0.5107050174521666,0.7431285574725326,0.22306051983358638,0,72000-72399
0.49572667425661954,0.5040584693529088,1.0779117869644188,0.43938726179495996,0,72200-72599
0.6257208834382446,0.374030900061787,1.373813510886597,0.5617428231657058,0,72400-72799
0.02808260856175593,0.9716704893080546,1.6503057328261612,0.6633373247968885,0,72600-72999
0.02517518691202625,0.9746330788924307,1.6656867693973427,0.6751909184479564,0,72800-73199
0.01888209680681885,0.9810495455320357,1.797465004543358,0.8064315308102294,0,73000-73399
0.5222596404727804,0.4774444725024586,1.4653460706710981,0.6867992548632803,0,73200-73599
0.03192542066705906,0.9678020856124563,1.302136044563041,0.3253243990107926,0,73400-73799
0.03164941262824039,0.9680632058948161,1.3108204315791434,0.33452950052728736,0,73600-73999
0.01241762085458975,0.987461551258025,1.7693735617640969,0.7789673867216096,0,73800-74199
0.02084807185821269,0.9787943223685129,1.842505670539754,0.8469844549434954,0,74000-74399
0.003344798464957832,0.9966501060352705,1.8394682685127108,0.8397582746169612,0,74200-74599
0.7337256545581081,0.26600590529725315,1.264881621577281,0.500222238603489,0,74400-74799
0.560990315058238,0.4386948309806654,1.324469029636024,0.5253164793343694,0,74600-74999
0.039251395116730814,0.9602826080308847,1.6729995990162474,0.6862614106559897,0,74800-75199
0.6017520643259187,0.39800993322069145,1.3381914822018652,0.5301574416528314,0,75000-75399
0.023810364770652237,0.9758671046999317,1.7917562456030138,0.7919987975548135,0,75200-75599
0.005175230894763572,0.9947937770430494,1.7568005279766246,0.7604181876148749,0,75400-75799
0.8349110735824947,0.1649664546233409,1.2275650240159974,0.47779278522624374,0,75600-75999
0.728023931584361,0.2718625021069422,1.2456911687263645,0.5368871875387102,0,75800-76199
0.7725765682990942,0.22719217028801278,1.3545036427419226,0.6111814347694421,0,76000-76399
0.020255055127606836,0.979509071352236,1.766633196302073,0.7684437338400896,0,76200-76599
0.006892994121380558,0.9929844754900714,1.7570285414083813,0.759669155532798,0,76400-76799
0.680802019845677,0.3189379064747124,1.0888923921405054,0.4997434708181982,0,76600-76999
0.7387847112827599,0.2609721528594501,1.034676828887976,0.5768575040068895,0,76800-77199
0.004858318022339381,0.9949975453960809,1.7165272526816144,0.7221818939440486,0,77000-77399
